dates,BOOK_VALUE_PER_SHARE,FREE_CASH_FLOW,NET_MARGIN,TOTAL_REVENUE,NET_INCOME,DILUTED_SHARES_OUTSTANDING
2021-12-31,52.16904726400757,7450000000.0,28.884104772156437,22296000000.0,6440000000.0,1327818000.0
2022-12-31,45.62532172570844,10517000000.0,31.34231212136384,19973000000.0,6260000000.0,1326829000.0
2023-12-31,44.42610008075019,,-5.449006093297372,20022000000.0,-1091000000.0,1333743000.0
2024-12-31,48.39065121708047,,36.285585178490734,13278000000.0,4818000000.0,1315936000.0
