dates,BOOK_VALUE_PER_SHARE,FREE_CASH_FLOW,NET_MARGIN,TOTAL_REVENUE,NET_INCOME,DILUTED_SHARES_OUTSTANDING
2021-06-30,11.66118067978533,1207700000.0,14.51716756869638,5746300000.0,834200000.0,279500000.0
2022-06-30,9.475538971807628,759300000.0,12.810232627720847,6684500000.0,856300000.0,241200000.0
2023-06-30,10.016710642040458,791000000.0,14.052155114173761,6660900000.0,936000000.0,227400000.0
2024-06-30,12.58427454387489,1146700000.0,12.231682455929969,6671200000.0,816000000.0,230200000.0
