dates,BOOK_VALUE_PER_SHARE,FREE_CASH_FLOW,NET_MARGIN,TOTAL_REVENUE,NET_INCOME,DILUTED_SHARES_OUTSTANDING
2021-12-31,166.38393073946787,,12.463984033507147,71149000000.0,8868000000.0,376286338.0
2022-12-31,87.2192638654235,,-2.891502808988764,56960000000.0,-1647000000.0,365962731.0
2023-12-31,83.17002095004277,,4.584907398875887,54265000000.0,2488000000.0,359215973.0
2024-12-31,84.9656054569906,,3.8601457994196333,70645000000.0,2727000000.0,354567002.0
