dates,BOOK_VALUE_PER_SHARE,FREE_CASH_FLOW,NET_MARGIN,TOTAL_REVENUE,NET_INCOME,DILUTED_SHARES_OUTSTANDING
2021-12-31,18.94871794871795,,93.3849821215733,1678000000.0,1567000000.0,468000000.0
2022-12-31,18.410404624277458,,80.97165991902834,741000000.0,600000000.0,519000000.0
2023-12-31,19.235422142702074,,93.03178484107579,1636000000.0,1522000000.0,582311109.0
2024-12-31,19.873511904761905,,89.11007025761124,1708000000.0,1522000000.0,672000000.0
