dates,BOOK_VALUE_PER_SHARE,FREE_CASH_FLOW,NET_MARGIN,TOTAL_REVENUE,NET_INCOME,DILUTED_SHARES_OUTSTANDING
2021-12-31,16.943012446711954,2507500000.0,-7.095374672235175,17886300000.0,-1269100000.0,1209507463.0
2022-12-31,17.360699880192364,2509600000.0,12.781395463237963,16262700000.0,2078600000.0,1213793231.0
2023-12-31,17.045442668457163,2325100000.0,0.3545754493773862,15426900000.0,54700000.0,1200754970.0
2024-12-31,15.61222628890839,1943800000.0,-4.30278235737111,14739300000.0,-634200000.0,1193647828.0
