dates,BOOK_VALUE_PER_SHARE,FREE_CASH_FLOW,NET_MARGIN,TOTAL_REVENUE,NET_INCOME,DILUTED_SHARES_OUTSTANDING
2022-01-31,10.929881420098779,-51000000.0,3.317346123101519,5004000000.0,166000000.0,167522403.0
2023-01-31,13.949571696344496,376000000.0,5.502931889941362,6651000000.0,366000000.0,172765161.0
2024-01-31,7.951431238840083,1030000000.0,5.535660996717398,6702000000.0,371000000.0,191663608.0
2025-01-31,9.345897837567337,586000000.0,5.523451149039108,7441000000.0,411000000.0,189815899.0
