dates,BOOK_VALUE_PER_SHARE,FREE_CASH_FLOW,NET_MARGIN,TOTAL_REVENUE,NET_INCOME,DILUTED_SHARES_OUTSTANDING
2021-12-31,87.76529915388257,477400000.0,28.229012162563038,1685500000.0,475800000.0,45107805.0
2022-12-31,104.20345261946107,663700000.0,37.561328306564064,1936300000.0,727300000.0,46032064.0
2023-12-31,127.22641712590702,747600000.0,42.31149301825994,2327500000.0,984800000.0,47040545.0
2024-12-31,143.7388417816782,1080600000.0,41.53402377146035,2877400000.0,1195100000.0,44831306.0
