dates,BOOK_VALUE_PER_SHARE,FREE_CASH_FLOW,NET_MARGIN,TOTAL_REVENUE,NET_INCOME,DILUTED_SHARES_OUTSTANDING
2021-12-31,18.43846803123022,176863000.0,-5.984432494937178,1300658000.0,-77837000.0,47390000.0
2022-12-31,20.160188552735843,181403000.0,-6.201555313815557,1730969000.0,-107347000.0,49217000.0
2023-12-31,26.449968284173803,250717000.0,-7.5803025485778015,2170230000.0,-164510000.0,50448000.0
2024-12-31,36.86298220874302,469793000.0,0.17613412986961582,2627543000.0,4628000.0,51767000.0
