dates,BOOK_VALUE_PER_SHARE,FREE_CASH_FLOW,NET_MARGIN,TOTAL_REVENUE,NET_INCOME,DILUTED_SHARES_OUTSTANDING
2021-12-31,17.07425639065331,250700000.0,-11.813261690612467,5136600000.0,-606800000.0,338292917.0
2022-12-31,17.59855956950233,331100000.0,-4.61153920104122,6761300000.0,-311800000.0,343442881.0
2023-12-31,19.900158762648637,-74700000.0,0.604084891224802,7515500000.0,45400000.0,371162868.0
2024-12-31,18.357916605529326,347200000.0,-9.192317476469093,7862000000.0,-722700000.0,393383419.0
