dates,BOOK_VALUE_PER_SHARE,FREE_CASH_FLOW,NET_MARGIN,TOTAL_REVENUE,NET_INCOME,DILUTED_SHARES_OUTSTANDING
2021-12-31,15.657430438465928,2597000.0,-41.95813727080967,308150000.0,-129294000.0,44924038.0
2022-12-31,14.239010422501483,8137000.0,-26.369817486113494,519029000.0,-136867000.0,47737868.0
2023-12-31,16.628027408197585,204945000.0,-0.25723076079731944,729695000.0,-1877000.0,48923903.0
2024-12-31,20.290787662823895,295830000.0,3.3304698069434515,971995000.0,32372000.0,50773337.0
