dates,BOOK_VALUE_PER_SHARE,FREE_CASH_FLOW,NET_MARGIN,TOTAL_REVENUE,NET_INCOME,DILUTED_SHARES_OUTSTANDING
2021-12-31,45.3448275862069,2042000000.0,2.372979006877678,27771000000.0,659000000.0,58000000.0
2022-12-31,51.10344827586207,682000000.0,2.4770125727153314,31974000000.0,792000000.0,58000000.0
2023-12-31,72.29845626072041,1578000000.0,3.2020427330359236,34072000000.0,1091000000.0,58300000.0
2024-12-31,80.28571428571429,544000000.0,2.900369003690037,40650000000.0,1179000000.0,56000000.0
